"Register | YiLinker Online.com";"Registrati | YiLinker Online.it"	
"Sign In | YiLinker Online.com";"Accedi | YiLinker Online.it"	
"All in one place";"Tutto in un unico posto"	
"Shoes in one place";"Scarpe in un unico posto"	
"Camera in one place";"Fotocamera in un unico posto"	
"Sign in";"Accedi"	
Register;Registrati	
"Password reset success.";"Reimpostazione password avvenuta con successo."	
"Email Verified.";"Email Verificata."	
"Failed merging account. Please try again later.";"Non è stato possibile unire l’account. Si prega di riprovare più tardi."	
"Failed merging account. Account is already registered.";"Non è stato possibile unire l’account. L’Account è già registrato."	
"Enter your email or contact number here";"Inserisci la tua e-mail o numero di contatto qui"	
"Remember Me";"Ricordami"	
"Forgot Password?";"Password Dimenticata?"	
"Sign in with social media";"Accedi con i social media"	
"Merge with Social Media Account";"Ingloba Account Social Media"	
"Browse our products";"Sfoglia i nostri prodotti"	
"Reset Password";"Reimposta Password"	
"Featured Products";"Prodotti in Primo Piano"	
"12% off";"12% di sconto"	
"Yilinker - Category";"Yilinker - Categoria"	
"Yilinker - Daily Login";"Yilinker - Login Giornaliero"	
Mechanics:;Meccanica:	
"Yilinker - Flash Sales";"Yilinker - Vendite Flash"	
BUY;ACQUISTA	
"loading more items";"caricamento di più elementi"	
"Yilinker - Product list";"Yilinker - Lista prodotti"	
"Yilinker - Store";"Yilinker - Negozio"	
